ID,Reef_ID,Latitude.Degrees,Longitude.Degrees,Ocean_Name,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Date,Depth,Organism Code,Bleaching_S1,Bleaching_S2,Bleaching_S3,Bleaching_S4,Average_Bleaching,substrate_code,Hard_Coral_S1,Hard_Coral_S2,Hard_Coral_S3,Hard_Coral_S4,Average_coral_cover
5785,34.47.53.8E.25.14.44.48N,25.24569444,34.79827778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/26/2008,10,Bleaching (% of population),0,0,0,0,0,HC,11,23,17,15,16.5
5786,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,2/22/2009,3.5,Bleaching (% of population),0,0,0,0,0,HC,16,21,23,20,20
5787,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,2/22/2009,7.5,Bleaching (% of population),0,0,0,0,0,HC,13,19,14,16,15.5
5788,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,11/11/2011,3.5,Bleaching (% of population),0,0,0,0,0,HC,21,20,26,22,22.25
5789,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,11/11/2011,8.5,Bleaching (% of population),0,0,0,0,0,HC,17,14,19,23,18.25
5790,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/17/2013,3.5,Bleaching (% of population),0,0,0,0,0,HC,24,28,18,19,22.25
5791,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/17/2013,8.5,Bleaching (% of population),0,0,0,0,0,HC,8,20,11,19,14.5
5792,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/20/2015,3.5,Bleaching (% of population),0,0,0,0,0,HC,27,25,20,23,23.75
5793,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/20/2015,8.5,Bleaching (% of population),0,0,0,0,0,HC,13,22,17,17,17.25
5794,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/1/2017,3.5,Bleaching (% of population),0,0,0,0,0,HC,24,28,14,21,21.75
5795,34.47.52.8E.25.14.47.4N,25.2465,34.798,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/1/2017,8.5,Bleaching (% of population),0,0,0,0,0,HC,17,14,21,9,15.25
5796,34.51.44.5E.25.18.19.5N,25.30541667,34.86236111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,2/10/2010,5,Bleaching (% of population),0,0,0,0,0,HC,19,17,6,15,14.25
5797,34.51.44.5E.25.18.19.5N,25.30541667,34.86236111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,2/10/2010,8.5,Bleaching (% of population),0,0,0,0,0,HC,15,14,22,30,20.25
5798,34.51.44.5E.25.18.19.5N,25.30541667,34.86236111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,2/15/2012,5,Bleaching (% of population),0,0,0,0,0,HC,9,15,14,18,14
5799,34.51.44.5E.25.18.19.5N,25.30541667,34.86236111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,2/15/2012,8.5,Bleaching (% of population),0,0,0,0,0,HC,14,12,6,20,13
5800,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,12/13/2009,3,Bleaching (% of population),0,0,0,0,0,HC,20,26,23,17,21.5
5801,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,12/17/2009,8.5,Bleaching (% of population),0,0,0,0,0,HC,21,23,18,15,19.25
5802,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,11/13/2011,3.5,Bleaching (% of population),0,0,0,0,0,HC,25,25,24,21,23.75
5803,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,11/13/2011,8.5,Bleaching (% of population),0,0,0,0,0,HC,23,29,24,15,22.75
5804,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/12/2013,3.5,Bleaching (% of population),0,0,0,0,0,HC,19,16,16,16,16.75
5805,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,6/12/2013,8.5,Bleaching (% of population),0,0,0,0,0,HC,16,19,14,12,15.25
5806,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,5/30/2017,3.5,Bleaching (% of population),0,0,0,0,0,HC,16,15,15,17,15.75
5807,34.44.40.48E.25.20.3.21N,25.33422222,34.74458333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,5/30/2017,8.5,Bleaching (% of population),0,0,0,0,0,HC,15,24,19,15,18.25
5808,34.44.14E.25.20.40N,25.34444444,34.73722222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,11/1/2004,5,Bleaching (% of population),0,0,0,0,0,HC,21,18,22,16,19.25
5809,34.44.14E.25.20.40N,25.34444444,34.73722222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,11/1/2004,11,Bleaching (% of population),0,0,0,0,0,,,,,,
5810,34.42.8.6E.25.23.30.5N,25.39180556,34.70238889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,5/12/2014,6,Bleaching (% of population),0,0,0,0,0,HC,13,13,24,10,15
5811,34.41.39E.25.25.05N,25.41805556,34.69416667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Marsa Alam,,,5/23/2004,7.5,Bleaching (% of population),0,0,0,0,0,HC,21,17,20,15,18.25
5812,34.25.25.37E.25.52.14.62N,25.87072222,34.42372222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,6/25/2008,5,Bleaching (% of population),0,0,0,0,0,HC,21,28,20,16,21.25
5813,34.25.25.37E.25.52.14.62N,25.87072222,34.42372222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,6/25/2008,10,Bleaching (% of population),0,0,0,0,0,HC,13,17,22,19,17.75
5814,34.14.47.4E.26.9.21.9N,26.15608333,34.2465,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,10/9/2005,7.5,Bleaching (% of population),0,0,0,,,HC,16,13,18,,15.66666667
5815,34.14.47.7E.26.9.22.5N,26.15625,34.24658333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,12/2/2014,5,Bleaching (% of population),0,0,0,6,1.5,HC,16,9,16,15,14
5816,34.14.47.7E.26.9.22.5N,26.15625,34.24658333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,12/2/2014,10,Bleaching (% of population),0,0,5,0,1.25,HC,5,12,9,13,9.75
5817,34.14.45.9E.26.9.26.2N,26.15727778,34.24608333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,12/3/2014,5,Bleaching (% of population),0,0,0,0,0,HC,13,21,20,16,17.5
5818,34.14.45.9E.26.9.26.2N,26.15727778,34.24608333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,12/3/2014,10,Bleaching (% of population),0,0,0,0,0,HC,7,9,14,9,9.75
5819,34.14.46.5E.26.9.26.7N,26.15741667,34.24625,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,10/8/2005,5,Bleaching (% of population),0,0,0,,,HC,20,18,18,,18.66666667
5820,34.14.46.5E.26.9.26.7N,26.15741667,34.24625,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,10/8/2005,10,Bleaching (% of population),0,0,0,,,HC,11,14,17,,14
5821,34.14.46.5E.26.9.26.7N,26.15741667,34.24625,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,3/24/2017,5,Bleaching (% of population),0,0,0,,,HC,25,15,23,,21
5822,34.14.46.5E.26.9.26.7N,26.15741667,34.24625,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,3/24/2017,11,Bleaching (% of population),0,0,0,,,HC,7,16,15,,12.66666667
5823,34.14.56.1E.26.9.26.9N,26.15747222,34.24891667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,10/10/2005,10,Bleaching (% of population),1,0,0,0,0.25,HC,16,20,21,12,17.25
5824,34.14.56.1E.26.9.26.9N,26.15747222,34.24891667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,10/17/2005,5,Bleaching (% of population),0,0,0,0,0,HC,9,8,15,13,11.25
5825,34.14.56.1E.26.9.26.9N,26.15747222,34.24891667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,3/23/2017,5,Bleaching (% of population),0,0,0,0,0,HC,19,25,17,16,19.25
5826,34.14.56.1E.26.9.26.9N,26.15747222,34.24891667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,3/23/2017,11,Bleaching (% of population),0,0,0,0,0,HC,18,18,20,18,18.5
5827,34.14.48.2E.26.9.41N,26.16138889,34.24672222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,10/9/2005,10,Bleaching (% of population),0,0,0,0,0,HC,9,11,11,8,9.75
5828,34.14.48.2E.26.9.41N,26.16138889,34.24672222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,10/14/2005,5,Bleaching (% of population),0,0,0,0,0,HC,18,16,18,17,17.25
5829,34.14.48.2E.26.9.41N,26.16138889,34.24672222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,3/22/2017,5,Bleaching (% of population),0,0,0,0,0,HC,17,19,17,13,16.5
5830,34.14.48.2E.26.9.41N,26.16138889,34.24672222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,El Qoseir,,,3/22/2017,11,Bleaching (% of population),0,0,0,0,0,HC,10,9,11,7,9.25
5831,34.4.21.44E.26.30.30.98N,26.50861111,34.07261111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,3/5/2008,10,Bleaching (% of population),0,0,0,0,0,HC,10,13,12,14,12.25
5832,34.4.21.44E.26.30.30.98N,26.50861111,34.07261111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,3/6/2008,5,Bleaching (% of population),0,0,0,0,0,HC,14,12,17,15,14.5
5833,34.4.21.44E.26.30.30.98N,26.50861111,34.07261111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,6/16/2009,5,Bleaching (% of population),0,0,0,0,0,HC,15,9,14,10,12
5834,34.4.21.44E.26.30.30.98N,26.50861111,34.07261111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,6/16/2009,10,Bleaching (% of population),0,0,0,0,0,HC,11,16,11,11,12.25
5835,34.4.19.03E.26.30.37.32N,26.51036111,34.07194444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,3/7/2008,5,Bleaching (% of population),0,0,0,0,0,HC,13,18,17,16,16
5836,34.4.19.03E.26.30.37.32N,26.51036111,34.07194444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,3/8/2008,10,Bleaching (% of population),0,0,0,0,0,HC,8,13,9,7,9.25
5837,34.4.19.03E.26.30.37.32N,26.51036111,34.07194444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,6/15/2009,5,Bleaching (% of population),0,0,0,0,0,HC,13,22,16,17,17
5838,34.4.19.03E.26.30.37.32N,26.51036111,34.07194444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,6/15/2009,10,Bleaching (% of population),0,0,0,0,0,HC,10,17,11,8,11.5
5839,NSPanoramaReef,26.75063889,34.08847222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,3/29/2009,10,Bleaching (% of population),0,0,0,0,0,HC,12,21,10,16,14.75
5840,33.59.743E.26.48.520N,26.80866667,33.99572222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,3/28/2009,10,Bleaching (% of population),0,0,0,0,0,HC,24,18,22,12,19
5841,34.0.11.46E.26.50.35.15N,26.84311111,34.00319444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,6/24/2008,5,Bleaching (% of population),0,0,0,0,0,HC,18,9,16,9,13
5842,34.0.11.46E.26.50.35.15N,26.84311111,34.00319444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Safaga,,,6/24/2008,10,Bleaching (% of population),0,0,0,0,0,HC,16,18,24,21,19.75
5843,33.55.25.9E.27.00.44.4N,27.01233333,33.92386111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Hurghada,,,8/3/2008,10,Bleaching (% of population),0,0,0,0,0,HC,11,13,13,10,11.75
5844,33.57.16.58E.27.8.21.61N,27.13933333,33.95461111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Hurghada,,,6/23/2008,5,Bleaching (% of population),0,0,0,0,0,HC,29,25,22,23,24.75
5845,33.57.16.58E.27.8.21.61N,27.13933333,33.95461111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Hurghada,,,6/23/2008,10,Bleaching (% of population),0,0,0,0,0,HC,23,18,25,10,19
5846,33.57.12E.27.12.52N,27.21444444,33.95333333,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Hurghada,,,4/19/2006,9,Bleaching (% of population),0,0,0,0,0,HC,2,3,3,9,4.25
5847,33.53.266E.27.16.024N,27.26705556,33.88777778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Hurghada,,,3/20/2008,12,Bleaching (% of population),1,2,1,,,HC,3,0,8,,3.666666667
5848,33.49.844E.27.17.685N,27.29475,33.83072222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Hurghada,,,3/20/2008,11,Bleaching (% of population),2,0,0,0,0.5,HC,0,0,0,3,0.75
5849,33.49.90E.27.17.75N,27.29583333,33.83166667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,Red Sea Governorate,Hurghada,,,2/16/2009,11,Bleaching (% of population),0,0,0,0,0,HC,5,7,6,5,5.75
5850,34.15.27.9E.27.43.39.37N,27.72761111,34.25775,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,6/17/2008,5,Bleaching (% of population),0,0,0,0,0,HC,22,15,16,19,18
5851,34.15.27.9E.27.43.39.37N,27.72761111,34.25775,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,6/17/2008,10,Bleaching (% of population),0,0,0,0,0,HC,17,8,2,12,9.75
5852,33.52.142E.27.47.326N,27.78877778,33.86902778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,El Tur,,5/25/2009,10,Bleaching (% of population),0,0,0,0,0,,,,,,
5853,33.52.142E.27.47.326N,27.78877778,33.86902778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,El Tur,,5/25/2009,5,Bleaching (% of population),0,0,0,0,0,HC,15,9,12,12,12
5854,34.15.40.2E.27.47.38.2N,27.79394444,34.26116667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,10/4/2003,10,Bleaching (% of population),0,0,0,0,0,HC,13,10,10,14,11.75
5855,34.18.3.4E.27.50.53.1N,27.84808333,34.30094444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,6/7/2003,10,Bleaching (% of population),0,0,0,0,0,HC,2,3,2,7,3.5
5856,34.22.0E27.55.0N,27.91497222,34.35977778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,6/11/2003,10,Bleaching (% of population),0,0,0,0,0,HC,2,2,4,0,2
5857,34.24.57.3E.27.57.48.4N,27.96344444,34.41591667,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,10/1/2003,10,Bleaching (% of population),0,0,0,0,0,HC,6,8,10,14,9.5
5858,34.24.50.75E.27.57.49.98N,27.96388889,34.41411111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,Ra's Nasrani,,6/20/2008,5,Bleaching (% of population),0,0,0,0,0,HC,8,12,15,24,14.75
5859,34.24.50.75E.27.57.49.98N,27.96388889,34.41411111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,Ra's Nasrani,,6/20/2008,10,Bleaching (% of population),0,0,0,0,0,HC,12,8,9,5,8.5
5860,34.25.33.8E.27.58.18.66N,27.97186111,34.42605556,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,6/12/2003,10,Bleaching (% of population),0,0,0,0,0,HC,8,16,8,15,11.75
5861,34.27.128E.27.59.067N,27.98444444,34.45213889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,5/22/2007,10,Bleaching (% of population),0,0,0,0,0,HC,9,4,2,8,5.75
5862,34.27.128E.27.59.067N,27.98444444,34.45213889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,5/23/2009,5,Bleaching (% of population),0,0,0,0,0,HC,9,8,8,6,7.75
5863,34.27.128E.27.59.067N,27.98444444,34.45213889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,5/23/2009,10,Bleaching (% of population),0,0,0,0,0,HC,7,4,11,4,6.5
5864,34.28.20.2E.28.00.21.4N,28.00594444,34.47227778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,6/13/2003,10,Bleaching (% of population),0,0,0,0,0,HC,6,3,7,7,5.75
5865,34.28.20.2E.28.00.21.4N,28.00594444,34.47227778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,10/3/2003,10,Bleaching (% of population),1,0,0,0,0.25,HC,15,4,13,9,10.25
5866,34.28.20.2E.28.00.21.4N,28.00594444,34.47227778,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,9/9/2004,10,Bleaching (% of population),0,0,0,0,0,HC,7,4,16,16,10.75
5867,34.28.422E.28.0.359N,28.00597222,34.47369444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,5/23/2007,10,Bleaching (% of population),0,0,0,0,0,HC,16,15,15,18,16
5868,34.28.422E.28.0.359N,28.00597222,34.47369444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,5/24/2009,5,Bleaching (% of population),0,0,0,0,0,HC,6,11,9,9,8.75
5869,34.28.422E.28.0.359N,28.00597222,34.47369444,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Sharm El Sheikh,,,5/24/2009,10,Bleaching (% of population),0,0,0,0,0,HC,5,8,11,9,8.25
5870,34.26.109E.28.21.192N,28.35319444,34.43513889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,9/17/2012,10,Bleaching (% of population),0,0,0,0,0,HC,20,23,13,12,17
5871,34.26.109E.28.21.192N,28.35319444,34.43513889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,3/23/2014,10,Bleaching (% of population),0,0,0,0,0,HC,16,14,7,18,13.75
5872,34.26.109E.28.21.192N,28.35319444,34.43513889,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,9/6/2015,10,Bleaching (% of population),0,0,3,0,0.75,HC,20,14,14,15,15.75
5873,34.25.59.6E.28.21.12.7N,28.35352778,34.43322222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,11/17/2004,5,Bleaching (% of population),0,0,0,0,0,HC,10,22,21,15,17
5874,34.25.59E.28.21.12N,28.35352778,34.43322222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,11/24/2004,5,Bleaching (% of population),0,0,0,0,0,HC,12,12,15,8,11.75
5875,34.25.59E.28.21.12N,28.35352778,34.43322222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,11/24/2004,10,Bleaching (% of population),0,0,0,0,0,HC,7,6,14,20,11.75
5876,34.25.59.6E.28.21.12.7N,28.35352778,34.43322222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,8/1/2005,10,Bleaching (% of population),0,0,0,0,0,HC,16,16,13,18,15.75
5877,34.25.59.6E.28.21.12.7N,28.35352778,34.43322222,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,7/24/2006,9.5,Bleaching (% of population),1,1,1,1,1,HC,15,12,20,18,16.25
5878,34.26.45.97E.28.22.27.94N,28.37441667,34.44611111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,8/27/2007,10,Bleaching (% of population),0,0,0,0,0,HC,19,17,24,19,19.75
5879,34.26.45.97E.28.22.27.94N,28.37441667,34.44611111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,9/2/2007,5,Bleaching (% of population),0,0,0,0,0,HC,11,9,9,10,9.75
5880,34.26.45.97E.28.22.27.94N,28.37441667,34.44611111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,8/14/2009,10,Bleaching (% of population),0,0,0,0,0,HC,18,15,15,16,16
5881,34.26.45.97E.28.22.27.94N,28.37441667,34.44611111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,9/7/2009,5,Bleaching (% of population),0,0,0,0,0,HC,8,15,18,18,14.75
5882,34.26.45.97E.28.22.27.94N,28.37441667,34.44611111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,8/10/2010,10,Bleaching (% of population),0,0,0,0,0,HC,17,13,16,15,15.25
5883,34.26.45.97E.28.22.27.94N,28.37441667,34.44611111,Red Sea,Western Indo-Pacific,North and central Red Sea,Egypt,South Sinai Governorate,Dahab,,,8/17/2010,5,Bleaching (% of population),0,0,0,0,0,HC,4,5,6,10,6.25
